user,total_logons,after_hours_logons,thumb_drive_count,url_count,role
DTAA/MIC0914,1269.0,62.0,0.0,1948.0,0.0
DTAA/MIH0429,690.0,345.0,0.0,2589.0,0.0
DTAA/MIK0034,1089.0,357.0,0.0,1207.0,0.0
DTAA/MJF0892,1151.0,176.0,0.0,1791.0,0.0
DTAA/MJK0212,690.0,169.0,0.0,1537.0,0.0
DTAA/MJM0228,704.0,14.0,0.0,1804.0,0.0
DTAA/MJM0469,972.0,345.0,0.0,1928.0,0.0
DTAA/MJP0603,690.0,170.0,0.0,1907.0,0.0
DTAA/MKG0273,690.0,171.0,0.0,1736.0,0.0
DTAA/MKN0234,690.0,0.0,0.0,1715.0,0.0
DTAA/MLC0238,690.0,163.0,0.0,1812.0,0.0
DTAA/MMF0289,1180.0,172.0,0.0,1897.0,0.0
DTAA/MMH0581,1008.0,349.0,0.0,2160.0,0.0
DTAA/MMH0612,983.0,0.0,0.0,1837.0,0.0
DTAA/MNB0956,748.0,159.0,0.0,1590.0,0.0
DTAA/MND0048,96.0,34.0,0.0,18.0,0.0
DTAA/MND0675,690.0,345.0,0.0,1986.0,0.0
DTAA/MOA0526,690.0,0.0,0.0,2046.0,0.0
DTAA/MPA0136,690.0,180.0,0.0,1862.0,0.0
DTAA/MQL0135,1056.0,390.0,0.0,1468.0,0.0
DTAA/MRL0518,64.0,29.0,0.0,20.0,0.0
DTAA/MRM0205,690.0,186.0,0.0,1224.0,0.0
DTAA/MRS0395,690.0,0.0,0.0,1281.0,0.0
DTAA/MSH0322,690.0,345.0,0.0,1755.0,0.0
DTAA/MSK0862,690.0,177.0,0.0,1637.0,0.0
DTAA/MSM0226,1018.0,0.0,0.0,1610.0,0.0
DTAA/MSP0078,690.0,0.0,0.0,2020.0,0.0
DTAA/MST0883,332.0,166.0,0.0,451.0,0.0
DTAA/MSV0506,1074.0,457.0,0.0,2194.0,0.0
DTAA/MTC0538,690.0,345.0,0.0,2106.0,0.0
DTAA/MTM0239,690.0,345.0,0.0,2383.0,0.0
DTAA/MTS0084,690.0,0.0,0.0,2009.0,0.0
DTAA/MVL0885,690.0,345.0,0.0,1864.0,0.0
DTAA/MVP0572,988.0,199.0,0.0,1429.0,0.0
DTAA/MVW0630,1120.0,430.0,0.0,2026.0,0.0
DTAA/MWH0853,690.0,345.0,0.0,1806.0,0.0
DTAA/MWJ0837,690.0,345.0,0.0,1591.0,0.0
DTAA/MXM0271,1206.0,175.0,0.0,1645.0,0.0
DTAA/MXM0838,971.0,345.0,0.0,1647.0,0.0
DTAA/MZB0206,690.0,165.0,0.0,1575.0,0.0
DTAA/MZW0111,826.0,352.0,0.0,1135.0,0.0
DTAA/NAC0161,1132.0,351.0,0.0,1766.0,0.0
DTAA/NAT0252,530.0,265.0,0.0,831.0,0.0
DTAA/NAW0939,690.0,184.0,0.0,1725.0,0.0
DTAA/NBB0501,690.0,345.0,0.0,1355.0,0.0
DTAA/NBT0479,969.0,345.0,0.0,1832.0,0.0
DTAA/NCW0246,973.0,181.0,0.0,1478.0,0.0
DTAA/NDH0524,690.0,345.0,0.0,1610.0,0.0
DTAA/NDH0807,394.0,0.0,0.0,192.0,0.0
DTAA/NDM0893,1073.0,397.0,0.0,1630.0,0.0
DTAA/NDS0490,878.0,465.0,0.0,2000.0,0.0
DTAA/NEP0644,690.0,156.0,0.0,1838.0,0.0
DTAA/NET0306,690.0,168.0,0.0,1854.0,0.0
DTAA/NFD0706,1153.0,178.0,0.0,1899.0,0.0
DTAA/NGC0624,1080.0,352.0,0.0,2067.0,0.0
DTAA/NHH0566,1044.0,428.0,0.0,2015.0,0.0
DTAA/NHL0253,1212.0,63.0,0.0,1271.0,0.0
DTAA/NHL0521,1058.0,177.0,0.0,1781.0,0.0
DTAA/NIC0901,690.0,151.0,0.0,1925.0,0.0
DTAA/NJC0459,690.0,0.0,0.0,1549.0,0.0
DTAA/NJD0267,690.0,345.0,0.0,1598.0,0.0
DTAA/NJH0593,690.0,0.0,0.0,1767.0,0.0
DTAA/NJM0476,690.0,345.0,0.0,2196.0,0.0
DTAA/NJS0448,954.0,237.0,0.0,2004.0,0.0
DTAA/NJW0094,690.0,0.0,0.0,1919.0,0.0
DTAA/NKM0018,956.0,345.0,0.0,1683.0,0.0
DTAA/NLD0701,690.0,345.0,0.0,1545.0,0.0
DTAA/NMC0251,724.0,345.0,0.0,1795.0,0.0
DTAA/NMR0621,973.0,180.0,0.0,1857.0,0.0
DTAA/NNB0443,969.0,345.0,0.0,1236.0,0.0
DTAA/NNS0898,690.0,175.0,0.0,1595.0,0.0
DTAA/NQC0925,690.0,345.0,0.0,1606.0,0.0
DTAA/NRH0276,690.0,0.0,0.0,1318.0,0.0
DTAA/NRM0093,734.0,352.0,0.0,1733.0,0.0
DTAA/NRS0477,690.0,345.0,0.0,2428.0,0.0
DTAA/NSC0842,1086.0,182.0,0.0,1643.0,0.0
DTAA/NSD0763,690.0,0.0,0.0,1584.0,0.0
DTAA/NSP0910,862.0,0.0,0.0,1401.0,0.0
DTAA/NTO0396,690.0,345.0,0.0,1554.0,0.0
DTAA/NWC0765,690.0,392.0,0.0,2153.0,0.0
DTAA/NWG0682,690.0,345.0,0.0,1701.0,0.0
DTAA/NWT0708,476.0,238.0,0.0,520.0,0.0
DTAA/NZD0771,690.0,0.0,0.0,1945.0,0.0
DTAA/OAR0291,970.0,345.0,0.0,1637.0,0.0
DTAA/OBD0786,975.0,0.0,0.0,1646.0,0.0
DTAA/OBF0564,690.0,345.0,0.0,2001.0,0.0
DTAA/ODW0839,730.0,351.0,0.0,2345.0,0.0
DTAA/OES0636,690.0,0.0,0.0,1928.0,0.0
DTAA/OHA0451,690.0,345.0,0.0,1760.0,0.0
DTAA/OHW0215,690.0,345.0,0.0,2429.0,0.0
DTAA/OIR0424,690.0,0.0,0.0,1854.0,0.0
DTAA/OJG0866,690.0,690.0,0.0,2411.0,0.0
DTAA/OJH0425,1096.0,347.0,0.0,1975.0,0.0
DTAA/OKG0160,996.0,347.0,0.0,1640.0,0.0
DTAA/OLR0984,292.0,146.0,0.0,334.0,0.0
DTAA/ONB0177,962.0,345.0,0.0,1439.0,0.0
DTAA/ONQ0625,690.0,0.0,0.0,1548.0,0.0
DTAA/ORW0580,690.0,0.0,0.0,1761.0,0.0
DTAA/OSH0281,690.0,345.0,0.0,1469.0,0.0
DTAA/OSS0859,964.0,345.0,0.0,1709.0,0.0
DTAA/OTS0256,690.0,345.0,0.0,1738.0,0.0
DTAA/OUS0565,558.0,200.0,0.0,412.0,0.0
DTAA/OXC0609,690.0,345.0,0.0,1460.0,0.0
DTAA/OYR0801,1096.0,516.0,0.0,2388.0,0.0
DTAA/OZD0789,690.0,345.0,0.0,1636.0,0.0
DTAA/OZM0468,690.0,0.0,0.0,1754.0,0.0
DTAA/PAC0722,690.0,0.0,0.0,1977.0,0.0
DTAA/PAG0557,690.0,345.0,0.0,2145.0,0.0
DTAA/PBH0441,262.0,0.0,0.0,282.0,0.0
DTAA/PCM0846,1151.0,473.0,0.0,2068.0,0.0
DTAA/PCO0684,690.0,0.0,0.0,1527.0,0.0
DTAA/PCS0097,690.0,0.0,0.0,1763.0,0.0
DTAA/PDB0413,88.0,0.0,0.0,45.0,0.0
DTAA/PDS0896,690.0,165.0,0.0,1763.0,0.0
DTAA/PFF0657,690.0,0.0,0.0,1897.0,0.0
DTAA/PID0096,976.0,345.0,0.0,1229.0,0.0
DTAA/PIG0194,690.0,175.0,0.0,1745.0,0.0
DTAA/PIP0746,1019.0,346.0,0.0,2056.0,0.0
DTAA/PJL0320,1120.0,464.0,0.0,2149.0,0.0
DTAA/PJS0809,914.0,345.0,0.0,1548.0,0.0
DTAA/PKH0542,854.0,305.0,0.0,1078.0,0.0
DTAA/PKM0092,1038.0,377.0,0.0,2119.0,0.0
DTAA/PKM0411,690.0,345.0,0.0,2058.0,0.0
DTAA/PMB0702,1061.0,46.0,0.0,1938.0,0.0
DTAA/PMG0890,690.0,0.0,0.0,1962.0,0.0
DTAA/PML0209,690.0,0.0,0.0,1707.0,0.0
DTAA/PRB0157,690.0,0.0,0.0,1527.0,0.0
DTAA/PRB0568,690.0,345.0,0.0,1493.0,0.0
DTAA/PRH0825,690.0,345.0,0.0,1615.0,0.0
DTAA/PRR0982,690.0,345.0,0.0,1639.0,0.0
DTAA/PSP0555,1205.0,348.0,0.0,1645.0,0.0
DTAA/PTH0957,690.0,345.0,0.0,2167.0,0.0
DTAA/PUH0847,792.0,441.0,0.0,1594.0,0.0
DTAA/PVH0124,690.0,345.0,0.0,1673.0,0.0
DTAA/PVW0713,690.0,345.0,0.0,1934.0,0.0
DTAA/PXB0069,981.0,0.0,0.0,1839.0,0.0
DTAA/QAM0113,690.0,345.0,0.0,1709.0,0.0
DTAA/QCD0829,963.0,345.0,0.0,1741.0,0.0
DTAA/QGF0292,1157.0,170.0,0.0,1741.0,0.0
DTAA/QGM0222,690.0,184.0,0.0,1489.0,0.0
DTAA/QKR0651,830.0,356.0,0.0,2065.0,0.0
DTAA/QLC0632,690.0,169.0,0.0,1232.0,0.0
DTAA/QLW0941,1153.0,0.0,0.0,1353.0,0.0
DTAA/QNC0832,1188.0,350.0,0.0,1724.0,0.0
DTAA/QNK0574,690.0,345.0,0.0,2136.0,0.0
DTAA/QOH0361,946.0,0.0,0.0,1579.0,0.0
DTAA/QVM0338,690.0,0.0,0.0,1724.0,0.0
DTAA/QZD0164,970.0,0.0,0.0,1721.0,0.0
DTAA/RAA0594,690.0,0.0,0.0,1623.0,0.0
DTAA/RAC0282,993.0,18.0,0.0,1559.0,0.0
DTAA/RAH0968,836.0,83.0,0.0,1648.0,0.0
DTAA/RAY0882,966.0,0.0,0.0,1363.0,0.0
DTAA/RBB0229,690.0,690.0,0.0,2303.0,0.0
DTAA/RBC0583,1168.0,28.0,0.0,1324.0,0.0
DTAA/RBC0879,1079.0,88.0,0.0,1908.0,0.0
DTAA/RBY0065,838.0,393.0,0.0,1850.0,0.0
DTAA/RCF0540,690.0,345.0,0.0,1389.0,0.0
DTAA/RCR0864,690.0,345.0,0.0,1549.0,0.0
DTAA/RCW0436,690.0,176.0,0.0,1479.0,0.0
DTAA/RDG0335,690.0,0.0,0.0,1489.0,0.0
DTAA/RDG0350,690.0,345.0,0.0,2139.0,0.0
DTAA/RDH0117,690.0,345.0,0.0,1963.0,0.0
DTAA/RDP0855,690.0,345.0,0.0,1287.0,0.0
DTAA/RDT0659,963.0,0.0,0.0,1544.0,0.0
DTAA/REK0484,678.0,222.0,0.0,1669.0,0.0
DTAA/RER0237,961.0,345.0,0.0,1710.0,0.0
DTAA/RES0962,794.0,351.0,0.0,1308.0,0.0
DTAA/RHP0688,924.0,0.0,0.0,1279.0,0.0
DTAA/RIG0024,272.0,61.0,0.0,294.0,0.0
DTAA/RIM0938,690.0,345.0,0.0,2075.0,0.0
DTAA/RJP0286,690.0,345.0,0.0,1993.0,0.0
DTAA/RJP0345,971.0,165.0,0.0,1709.0,0.0
DTAA/RJP0874,690.0,0.0,0.0,1624.0,0.0
DTAA/RJW0590,690.0,160.0,0.0,1803.0,0.0
DTAA/RKC0190,690.0,345.0,0.0,1650.0,0.0
DTAA/RKC0733,690.0,401.0,0.0,1911.0,0.0
DTAA/RKD0255,690.0,345.0,0.0,1850.0,0.0
DTAA/RLC0019,690.0,164.0,0.0,1789.0,0.0
DTAA/RLC0442,778.0,430.0,0.0,1777.0,0.0
DTAA/RLE0844,690.0,345.0,0.0,1715.0,0.0
DTAA/RLS0935,690.0,345.0,0.0,1894.0,0.0
DTAA/RLS0966,690.0,0.0,0.0,1717.0,0.0
DTAA/RLW0861,690.0,431.0,0.0,2025.0,0.0
DTAA/RME0699,1126.0,167.0,0.0,1693.0,0.0
DTAA/ROC0257,690.0,345.0,0.0,1705.0,0.0
DTAA/ROM0419,690.0,345.0,0.0,1190.0,0.0
DTAA/RQH0770,1012.0,385.0,0.0,1729.0,0.0
DTAA/RRF0245,690.0,210.0,0.0,1757.0,0.0
DTAA/RRL0780,956.0,175.0,0.0,1675.0,0.0
DTAA/RSG0385,690.0,0.0,0.0,1606.0,0.0
DTAA/RSJ0328,690.0,164.0,0.0,1656.0,0.0
DTAA/RTH0376,88.0,0.0,0.0,41.0,0.0
DTAA/RVM0826,690.0,345.0,0.0,1787.0,0.0
DTAA/RVS0852,1208.0,195.0,0.0,1742.0,0.0
DTAA/RWD0210,690.0,345.0,0.0,1853.0,0.0
DTAA/RXE0207,1019.0,161.0,0.0,1715.0,0.0
DTAA/RXM0204,885.0,0.0,0.0,681.0,0.0
DTAA/RZW0369,961.0,345.0,0.0,2054.0,0.0
DTAA/SAE0683,176.0,88.0,0.0,186.0,0.0
DTAA/SAH0192,1080.0,113.0,0.0,1526.0,0.0
DTAA/SAM0954,912.0,0.0,0.0,1252.0,0.0
DTAA/SAO0167,690.0,0.0,0.0,1700.0,0.0
DTAA/SAP0304,1036.0,230.0,0.0,1707.0,0.0
DTAA/SAS0433,690.0,0.0,0.0,1228.0,0.0
DTAA/SAS0601,690.0,387.0,0.0,2017.0,0.0
DTAA/SBB0044,690.0,345.0,0.0,1835.0,0.0
DTAA/SBC0360,690.0,0.0,0.0,1550.0,0.0
DTAA/SBH0674,1091.0,359.0,0.0,1315.0,0.0
DTAA/SBK0108,690.0,0.0,0.0,1449.0,0.0
DTAA/SBM0217,690.0,345.0,0.0,1823.0,0.0
DTAA/SCB0529,690.0,345.0,0.0,1938.0,0.0
DTAA/SCJ0498,969.0,345.0,0.0,1593.0,0.0
DTAA/SCK0576,690.0,163.0,0.0,1389.0,0.0
DTAA/SCW0707,1155.0,166.0,0.0,1334.0,0.0
DTAA/SDC0032,1121.0,301.0,0.0,1673.0,0.0
DTAA/SDL0679,690.0,221.0,0.0,1800.0,0.0
DTAA/SDM0333,690.0,0.0,0.0,1583.0,0.0
DTAA/SDR0010,690.0,168.0,0.0,1626.0,0.0
DTAA/SEF0446,769.0,275.0,0.0,529.0,0.0
DTAA/SER0835,690.0,0.0,0.0,1716.0,0.0
DTAA/SES0660,38.0,0.0,0.0,5.0,0.0
DTAA/SFS0308,690.0,345.0,0.0,2033.0,0.0
DTAA/SGC0118,690.0,0.0,0.0,1422.0,0.0
DTAA/SGG0584,963.0,345.0,0.0,2061.0,0.0
DTAA/SGS0352,690.0,345.0,0.0,1804.0,0.0
DTAA/SHR0025,1207.0,237.0,0.0,1528.0,0.0
DTAA/SHS0608,690.0,345.0,0.0,1212.0,0.0
DTAA/SHT0953,690.0,345.0,0.0,1828.0,0.0
DTAA/SIP0805,690.0,0.0,0.0,1523.0,0.0
DTAA/SIR0586,690.0,177.0,0.0,1403.0,0.0
DTAA/SJA0691,1006.0,345.0,0.0,1222.0,0.0
DTAA/SJB0751,690.0,345.0,0.0,1791.0,0.0
DTAA/SJC0487,890.0,351.0,0.0,1646.0,0.0
DTAA/SJC0735,690.0,345.0,0.0,1729.0,0.0
DTAA/SJH0588,1117.0,449.0,0.0,2185.0,0.0
DTAA/SJH0907,690.0,345.0,0.0,1538.0,0.0
DTAA/SKB0263,690.0,0.0,0.0,1595.0,0.0
DTAA/SKH0467,1002.0,346.0,0.0,1188.0,0.0
DTAA/SKL0881,974.0,345.0,0.0,2195.0,0.0
DTAA/SKP0270,690.0,345.0,0.0,1780.0,0.0
DTAA/SKW0871,972.0,345.0,0.0,1617.0,0.0
DTAA/SLC0778,964.0,345.0,0.0,1626.0,0.0
DTAA/SLG0008,690.0,172.0,0.0,1809.0,0.0
DTAA/SLM0589,690.0,175.0,0.0,1637.0,0.0
DTAA/SLM0781,973.0,345.0,0.0,1906.0,0.0
DTAA/SMC0139,910.0,171.0,0.0,1569.0,0.0
DTAA/SMD0773,690.0,345.0,0.0,1421.0,0.0
DTAA/SML0086,949.0,345.0,0.0,1418.0,0.0
DTAA/SML0486,957.0,0.0,0.0,1741.0,0.0
DTAA/SMW0913,690.0,0.0,0.0,1472.0,0.0
DTAA/SND0611,690.0,380.0,0.0,2025.0,0.0
DTAA/SOG0461,690.0,154.0,0.0,1695.0,0.0
DTAA/SOM0478,864.0,0.0,0.0,1070.0,0.0
DTAA/SPK0818,1003.0,173.0,0.0,1462.0,0.0
DTAA/SRN0275,1131.0,576.0,0.0,2221.0,0.0
DTAA/SSB0151,690.0,0.0,0.0,1571.0,0.0
DTAA/SSC0047,972.0,239.0,0.0,1770.0,0.0
DTAA/SSC0387,690.0,239.0,0.0,1766.0,0.0
DTAA/SSH0085,690.0,345.0,0.0,1904.0,0.0
DTAA/SSH0144,1144.0,182.0,0.0,1310.0,0.0
DTAA/SSV0560,206.0,118.0,0.0,200.0,0.0
DTAA/SSW0815,690.0,345.0,0.0,1319.0,0.0
DTAA/STC0066,690.0,345.0,0.0,1711.0,0.0
DTAA/STF0145,1080.0,89.0,0.0,1923.0,0.0
DTAA/SVC0175,690.0,345.0,0.0,1685.0,0.0
DTAA/SVM0756,690.0,0.0,0.0,1602.0,0.0
DTAA/SWM0768,690.0,345.0,0.0,1903.0,0.0
DTAA/SXH0895,734.0,352.0,0.0,977.0,0.0
DTAA/TAO0639,738.0,345.0,0.0,1613.0,0.0
DTAA/TCH0230,690.0,0.0,0.0,1257.0,0.0
DTAA/TCR0218,560.0,136.0,0.0,592.0,0.0
DTAA/TDW0348,690.0,0.0,0.0,1469.0,0.0
DTAA/TEG0502,690.0,177.0,0.0,1652.0,0.0
DTAA/TER0923,690.0,0.0,0.0,1403.0,0.0
DTAA/TFS0216,690.0,345.0,0.0,1242.0,0.0
DTAA/TGC0670,1145.0,349.0,0.0,1464.0,0.0
DTAA/THB0783,690.0,0.0,0.0,1615.0,0.0
DTAA/THL0671,718.0,0.0,0.0,1207.0,0.0
DTAA/THS0006,690.0,0.0,0.0,1246.0,0.0
DTAA/TIW0195,690.0,0.0,0.0,1374.0,0.0
DTAA/TJP0714,1030.0,22.0,0.0,1212.0,0.0
DTAA/TKG0523,690.0,394.0,0.0,1950.0,0.0
DTAA/TKH0211,1091.0,447.0,0.0,2093.0,0.0
DTAA/TLB0017,824.0,0.0,0.0,1100.0,0.0
DTAA/TLB0831,690.0,171.0,0.0,1352.0,0.0
DTAA/TLV0936,690.0,345.0,0.0,1546.0,0.0
DTAA/TNB0740,742.0,0.0,0.0,1378.0,0.0
DTAA/TPC0102,1199.0,403.0,0.0,1570.0,0.0
DTAA/TQC0249,730.0,357.0,0.0,1345.0,0.0
DTAA/TRB0414,1148.0,363.0,0.0,1603.0,0.0
DTAA/TRP0068,690.0,345.0,0.0,1577.0,0.0
DTAA/TRT0979,322.0,161.0,0.0,302.0,0.0
DTAA/TSC0431,690.0,174.0,0.0,1695.0,0.0
DTAA/TSM0130,962.0,412.0,0.0,1846.0,0.0
DTAA/TTG0637,690.0,389.0,0.0,1976.0,0.0
DTAA/TUA0298,1149.0,359.0,0.0,1614.0,0.0
DTAA/TXR0884,690.0,0.0,0.0,1749.0,0.0
DTAA/TZB0870,690.0,345.0,0.0,1126.0,0.0
DTAA/UAD0165,690.0,345.0,0.0,1921.0,0.0
DTAA/UBB0186,690.0,345.0,0.0,1711.0,0.0
DTAA/UBH0964,968.0,0.0,0.0,1675.0,0.0
DTAA/UCM0106,690.0,345.0,0.0,1725.0,0.0
DTAA/UGW0223,88.0,44.0,0.0,30.0,0.0
DTAA/UJC0849,690.0,0.0,0.0,1690.0,0.0
DTAA/ULB0178,1002.0,0.0,0.0,1411.0,0.0
DTAA/UMB0449,998.0,164.0,0.0,1383.0,0.0
DTAA/UMK0142,690.0,0.0,0.0,1550.0,0.0
DTAA/USB0641,668.0,668.0,0.0,1816.0,0.0
DTAA/VAH0262,1095.0,365.0,0.0,1914.0,0.0
DTAA/VAP0168,962.0,391.0,0.0,1871.0,0.0
DTAA/VBW0447,690.0,0.0,0.0,1597.0,0.0
DTAA/VCG0663,1147.0,354.0,0.0,1220.0,0.0
DTAA/VDP0070,690.0,0.0,0.0,1371.0,0.0
DTAA/VFP0669,1189.0,349.0,0.0,1506.0,0.0
DTAA/VFS0231,690.0,183.0,0.0,1556.0,0.0
DTAA/VFT0014,690.0,0.0,0.0,1795.0,0.0
DTAA/VIR0488,690.0,161.0,0.0,1498.0,0.0
DTAA/VJD0704,690.0,0.0,0.0,1374.0,0.0
DTAA/VKB0605,690.0,0.0,0.0,1378.0,0.0
DTAA/VMA0051,996.0,0.0,0.0,1483.0,0.0
DTAA/VMF0423,410.0,0.0,0.0,311.0,0.0
DTAA/VMM0309,922.0,167.0,0.0,1198.0,0.0
DTAA/VNM0127,768.0,423.0,0.0,2049.0,0.0
DTAA/VUF0522,955.0,182.0,0.0,1723.0,0.0
DTAA/WAB0970,690.0,0.0,0.0,1595.0,0.0
DTAA/WAH0813,690.0,177.0,0.0,1679.0,0.0
DTAA/WBW0591,690.0,345.0,0.0,1848.0,0.0
DTAA/WCB0440,690.0,180.0,0.0,1334.0,0.0
DTAA/WCM0391,690.0,345.0,0.0,1843.0,0.0
DTAA/WCN0570,742.0,383.0,0.0,1881.0,0.0
DTAA/WDW0064,690.0,0.0,0.0,1612.0,0.0
DTAA/WDW0198,690.0,0.0,0.0,1344.0,0.0
DTAA/WDW0485,1096.0,0.0,0.0,1338.0,0.0
DTAA/WFH0909,690.0,345.0,0.0,1715.0,0.0
DTAA/WFL0495,466.0,154.0,0.0,299.0,0.0
DTAA/WGL0515,690.0,345.0,0.0,1778.0,0.0
DTAA/WJG0153,971.0,0.0,0.0,1350.0,0.0
DTAA/WJR0592,690.0,178.0,0.0,1345.0,0.0
DTAA/WKH0407,954.0,345.0,0.0,1644.0,0.0
DTAA/WLB0169,958.0,173.0,0.0,1589.0,0.0
DTAA/WMJ0364,971.0,185.0,0.0,1362.0,0.0
DTAA/WNS0816,976.0,0.0,0.0,1544.0,0.0
DTAA/WOT0549,1163.0,422.0,0.0,1390.0,0.0
DTAA/WPH0764,690.0,0.0,0.0,1562.0,0.0
DTAA/WSL0470,971.0,0.0,0.0,1319.0,0.0
DTAA/WTA0867,756.0,409.0,0.0,1415.0,0.0
DTAA/WWC0894,690.0,0.0,0.0,1501.0,0.0
DTAA/XCB0445,814.0,369.0,0.0,1635.0,0.0
DTAA/XGB0052,690.0,0.0,0.0,1658.0,0.0
DTAA/XHN0227,690.0,345.0,0.0,1660.0,0.0
DTAA/XIN0791,720.0,432.0,0.0,1942.0,0.0
DTAA/XKR0971,690.0,388.0,0.0,1868.0,0.0
DTAA/XQW0354,1148.0,0.0,0.0,1300.0,0.0
DTAA/XRP0435,690.0,244.0,0.0,1681.0,0.0
DTAA/XXD0650,690.0,345.0,0.0,1724.0,0.0
DTAA/YCB0005,970.0,345.0,0.0,1536.0,0.0
DTAA/YCB0967,690.0,345.0,0.0,1598.0,0.0
DTAA/YCD0922,690.0,345.0,0.0,1690.0,0.0
DTAA/YCS0667,690.0,175.0,0.0,1125.0,0.0
DTAA/YCV0635,690.0,179.0,0.0,1522.0,0.0
DTAA/YJJ0129,862.0,357.0,0.0,1186.0,0.0
DTAA/YLO0362,690.0,0.0,0.0,1659.0,0.0
DTAA/YQW0689,1106.0,353.0,0.0,1646.0,0.0
DTAA/YSH0268,690.0,162.0,0.0,1667.0,0.0
DTAA/YVF0045,1177.0,166.0,0.0,1275.0,0.0
DTAA/ZAB0889,1061.0,255.0,0.0,1947.0,0.0
DTAA/ZBH0980,690.0,0.0,0.0,1549.0,0.0
DTAA/ZBM0626,690.0,345.0,0.0,1458.0,0.0
DTAA/ZCA0652,974.0,0.0,0.0,1337.0,0.0
DTAA/ZCH0336,690.0,345.0,0.0,1508.0,0.0
DTAA/ZGH0528,972.0,0.0,0.0,1465.0,0.0
DTAA/ZKE0662,969.0,690.0,0.0,2034.0,0.0
DTAA/ZKH0388,1066.0,350.0,0.0,1663.0,0.0
DTAA/ZKN0548,690.0,0.0,0.0,1723.0,0.0
DTAA/ZRR0705,690.0,0.0,0.0,1412.0,0.0
DTD0380,0.0,0.0,0.0,0.0,0.0
DWB0426,0.0,0.0,0.0,0.0,0.0
DWF0128,0.0,0.0,0.0,0.0,0.0
DXM0213,0.0,0.0,0.0,0.0,0.0
EAM0745,0.0,0.0,0.0,0.0,0.0
EAR0695,0.0,0.0,0.0,0.0,0.0
EBP0037,0.0,0.0,0.0,0.0,0.0
EBS0287,0.0,0.0,0.0,0.0,0.0
ECB0185,0.0,0.0,0.0,0.0,0.0
ECB0494,0.0,0.0,0.0,0.0,0.0
ECD0029,0.0,0.0,0.0,0.0,0.0
ECG0753,0.0,0.0,0.0,0.0,0.0
ECM0214,0.0,0.0,0.0,0.0,0.0
ECT0491,0.0,0.0,0.0,0.0,0.0
EDC0357,0.0,0.0,0.0,0.0,0.0
EDG0766,0.0,0.0,0.0,0.0,0.0
EDH0146,0.0,0.0,0.0,0.0,0.0
EDR0642,0.0,0.0,0.0,0.0,0.0
EDW0137,0.0,0.0,0.0,0.0,0.0
EEB0134,0.0,0.0,0.0,0.0,0.0
EEK0031,0.0,0.0,0.0,0.0,0.0
EFS0114,0.0,0.0,0.0,0.0,0.0
EGG0294,0.0,0.0,0.0,0.0,0.0
EGM0401,0.0,0.0,0.0,0.0,0.0
EJB0888,0.0,0.0,0.0,0.0,0.0
EJS0513,0.0,0.0,0.0,0.0,0.0
EKB0587,0.0,0.0,0.0,0.0,0.0
ELA0741,0.0,0.0,0.0,0.0,0.0
ELD1000,0.0,0.0,0.0,0.0,1.0
EML0060,0.0,0.0,0.0,0.0,0.0
EMM0782,0.0,0.0,0.0,0.0,0.0
EMR0242,0.0,0.0,0.0,0.0,0.0
EMZ0196,0.0,0.0,0.0,0.0,0.0
ENB0293,0.0,0.0,0.0,0.0,0.0
END0616,0.0,0.0,0.0,0.0,0.0
ENP0794,0.0,0.0,0.0,0.0,0.0
EOS0972,0.0,0.0,0.0,0.0,0.0
ERP0254,0.0,0.0,0.0,0.0,0.0
ESB0080,0.0,0.0,0.0,0.0,0.0
EWR0504,0.0,0.0,0.0,0.0,0.0
FAF0578,0.0,0.0,0.0,0.0,0.0
FCG0115,0.0,0.0,0.0,0.0,0.0
FCT0552,0.0,0.0,0.0,0.0,0.0
FDP0500,0.0,0.0,0.0,0.0,0.0
FES0933,0.0,0.0,0.0,0.0,0.0
FFP0721,0.0,0.0,0.0,0.0,0.0
FGM0119,0.0,0.0,0.0,0.0,0.0
FHM0931,0.0,0.0,0.0,0.0,0.0
FIM0668,0.0,0.0,0.0,0.0,0.0
FJC0138,0.0,0.0,0.0,0.0,0.0
FKR0550,0.0,0.0,0.0,0.0,0.0
FLC0811,0.0,0.0,0.0,0.0,0.0
FMF0197,0.0,0.0,0.0,0.0,0.0
FNO0471,0.0,0.0,0.0,0.0,0.0
FTB0295,0.0,0.0,0.0,0.0,0.0
FUA0154,0.0,0.0,0.0,0.0,0.0
GBR0420,0.0,0.0,0.0,0.0,0.0
GCH0545,0.0,0.0,0.0,0.0,0.0
GDG0184,0.0,0.0,0.0,0.0,0.0
GDJ0631,0.0,0.0,0.0,0.0,0.0
GEC0077,0.0,0.0,0.0,0.0,0.0
GHB0863,0.0,0.0,0.0,0.0,0.0
GHC0041,0.0,0.0,0.0,0.0,0.0
GHS0664,0.0,0.0,0.0,0.0,0.0
GJG0820,0.0,0.0,0.0,0.0,0.0
GJH0384,0.0,0.0,0.0,0.0,0.0
GKC0919,0.0,0.0,0.0,0.0,0.0
GKJ0573,0.0,0.0,0.0,0.0,0.0
GLB0715,0.0,0.0,0.0,0.0,0.0
GMF0571,0.0,0.0,0.0,0.0,0.0
GML0105,0.0,0.0,0.0,0.0,0.0
GMS0949,0.0,0.0,0.0,0.0,0.0
GNB0481,0.0,0.0,0.0,0.0,0.0
GNH0394,0.0,0.0,0.0,0.0,0.0
